Date,Volatility
2021-12-31,0.6334067074057
2021-12-30,0.6405156389546858
2021-12-29,0.6603397563607654
2021-12-28,0.6291828408444916
2021-12-27,0.6612671516542672
2021-12-24,0.6763711514219196
2021-12-23,0.7003529617726576
2021-12-22,0.7499499139604633
2021-12-21,0.7719101126597554
2021-12-20,0.6908018644805941
2021-12-17,0.6835266308178074
2021-12-16,0.6927378157732609
2021-12-15,0.723575550867671
2021-12-14,0.7800490285981235
2021-12-13,0.7881721519169183
2021-12-10,0.8275849279536268
2021-12-09,0.856956238574573
2021-12-08,0.9105209711201816
2021-12-07,0.9295028787554764
2021-12-06,0.9648412056376038
2021-12-03,1.0209619334131899
2021-12-02,1.090573465575902
2021-12-01,0.974660822001094
2021-11-30,0.7287686425626734
2021-11-29,0.617772474098225
2021-11-26,0.4451196700344434
2021-11-25,0.45485294078026856
2021-11-24,0.48261874500054847
2021-11-23,0.48253026563129703
2021-11-22,0.5037696468911264
2021-11-19,0.5219184943494173
2021-11-18,0.5482146119398397
2021-11-17,0.5661794220074601
2021-11-16,0.5997545950386248
2021-11-15,0.6080253433230658
2021-11-12,0.6200755240767811
2021-11-11,0.6479848983911146
2021-11-10,0.6556955363341872
2021-11-09,0.6358933211187173
2021-11-08,0.616076694494074
2021-11-05,0.5897864138508033
2021-11-03,0.5896040221063
2021-11-02,0.592717108049795
2021-11-01,0.5699391140199548
2021-10-29,0.5912341949801858
2021-10-28,0.5854385475189186
2021-10-27,0.5871346355176686
2021-10-26,0.6241770040690251
2021-10-25,0.6579532113186022
2021-10-22,0.656364674007095
2021-10-21,0.6725181178784625
2021-10-20,0.7179077163144876
2021-10-19,0.6930115347708959
2021-10-18,0.7435630245431877
2021-10-15,0.7749123408565161
2021-10-14,0.8116128676389799
2021-10-13,0.7240734375759539
2021-10-12,0.7731092481891255
2021-10-11,0.8335285275779163
2021-10-08,0.8650537185426477
2021-10-07,0.8806313187101086
2021-10-06,0.9028501086108652
2021-10-05,0.9024275175321623
2021-10-04,0.8442953321193434
2021-10-01,0.784968453377474
2021-09-30,0.8084613502483381
2021-09-29,0.8589432784347922
2021-09-28,0.849313745034378
2021-09-27,0.7846012779297393
2021-09-24,0.7935380057610181
2021-09-23,0.76161568497306
2021-09-22,0.7676929767526927
2021-09-21,0.7574282115347454
2021-09-20,0.7119913457640401
2021-09-17,0.746862820783397
2021-09-16,0.7870293468083027
2021-09-15,0.7730378253895706
2021-09-14,0.8156290391853099
2021-09-13,0.7952922397650412
2021-09-10,0.7688150248786917
2021-09-09,0.8216847573382083
2021-09-08,0.7465501150988
2021-09-07,0.7824386996154382
2021-09-06,0.7893055075911409
2021-09-03,0.8323762309726421
2021-09-02,0.897467885848381
2021-09-01,0.8601281350602432
2021-08-31,0.7600955088870894
2021-08-30,0.750384663461995
2021-08-27,0.7085400542770017
2021-08-26,0.7582860823596099
2021-08-25,0.8137209715082471
2021-08-24,0.8137411587224778
2021-08-23,0.8255006054870868
2021-08-20,0.8411818321600241
2021-08-19,0.7508884244867896
2021-08-18,0.7693068473742759
2021-08-17,0.7364821685958737
2021-08-16,0.7253888522375896
2021-08-13,0.7224411484247493
2021-08-12,0.7711578932866993
2021-08-11,0.7392269848560313
2021-08-10,0.6994621438684514
2021-08-06,0.7479727299894592
2021-08-05,0.7784244124786137
2021-08-04,0.7295959451761385
2021-08-03,0.7444335768773518
2021-08-02,0.7808136976527311
2021-07-30,0.7955103979075092
2021-07-29,0.7291714600181922
2021-07-28,0.7780845932882285
2021-07-27,0.8352560926937549
2021-07-26,0.8404586186482211
2021-07-23,0.8975557522411081
2021-07-22,0.836871798961438
2021-07-21,0.8803538746784423
2021-07-19,0.8087089732332249
2021-07-16,0.8352168831393604
2021-07-15,0.8567934007588701
2021-07-14,0.8789982546610869
2021-07-13,0.8890426863890389
2021-07-12,0.9114506170817922
2021-07-09,0.9097764906483707
2021-07-08,0.866219243570093
2021-07-07,0.7630899765315371
2021-07-06,0.6510115560005985
2021-07-05,0.66307420893569
2021-07-02,0.7000097037534566
2021-07-01,0.7308026575139337
2021-06-30,0.6451940916247686
2021-06-29,0.5558319614608086
2021-06-28,0.5819192338375693
2021-06-25,0.6210626569369503
2021-06-24,0.6667240551394438
2021-06-23,0.6890870248429415
2021-06-22,0.7110267754248405
2021-06-21,0.6734949714555267
2021-06-18,0.708654230844379
2021-06-17,0.7572139879808
2021-06-16,0.6909594023779894
2021-06-15,0.6737713333148334
2021-06-14,0.7076105671721094
2021-06-11,0.7459610563861345
2021-06-10,0.7783630431657192
2021-06-09,0.7928836719736366
2021-06-08,0.8261685863342341
2021-06-07,0.8120345852029877
2021-06-04,0.8291052144630822
2021-06-03,0.8879455952604178
2021-06-02,0.8695998426759736
2021-06-01,0.8669195939467383
2021-05-31,0.8892585260110192
2021-05-28,0.921362400915917
2021-05-27,0.93914790362322
2021-05-25,0.9448584148940903
2021-05-24,1.0111377521864116
2021-05-21,1.076919847744366
2021-05-20,1.160106173633114
2021-05-19,1.1229544291975277
2021-05-18,0.9818747495613442
2021-05-17,0.9824707984592637
2021-05-14,0.7861215464268114
2021-05-12,0.7748040530534702
2021-05-11,0.6950362729312535
2021-05-10,0.6867696891314803
2021-05-07,0.6481692096723369
2021-05-06,0.6344059695135791
2021-05-05,0.5898953381864667
2021-05-04,0.6143025014057996
2021-05-03,0.5358720570091895
2021-04-30,0.5633551439425721
2021-04-29,0.6031119636364837
2021-04-28,0.6362998537264484
2021-04-27,0.6576304327686604
2021-04-26,0.6763745430316264
2021-04-23,0.7127468550603764
2021-04-22,0.6549535714570918
2021-04-21,0.5652600149606801
2021-04-20,0.5447647085682151
2021-04-19,0.5627672873930502
2021-04-16,0.5500259318834977
2021-04-15,0.5771136010696746
2021-04-14,0.5904273182626667
2021-04-13,0.5911652430135207
2021-04-12,0.5983263702916215
2021-04-09,0.6365458664091916
2021-04-08,0.6526971018947597
2021-04-07,0.6617239968841017
2021-04-06,0.7053312250091427
2021-04-05,0.6659138493008956
2021-04-01,0.6653334877578712
2021-03-31,0.6242707734684722
2021-03-30,0.6236551615677994
2021-03-29,0.6141779178471998
2021-03-26,0.6085867825693867
2021-03-25,0.6303318809073034
2021-03-24,0.6778569389670568
2021-03-23,0.7225681534298577
2021-03-22,0.7567834945990087
2021-03-19,0.8057572263663859
2021-03-18,0.7754774657464119
2021-03-17,0.8275789404025334
2021-03-16,0.8925796373307525
2021-03-15,0.9338128759890656
2021-03-12,0.9744850032028443
2021-03-11,0.9679868380070252
2021-03-10,0.9453221914093357
2021-03-09,0.8921513135079847
2021-03-08,0.7436667320698801
2021-03-05,0.7987423910823984
2021-03-04,0.8154794134619577
2021-03-03,0.7870599661447011
2021-03-02,0.8516725047845274
2021-03-01,0.8362159031747359
2021-02-26,0.8118312013045876
2021-02-25,0.6827512846183339
2021-02-24,0.603729784505177
2021-02-23,0.6176572501842941
2021-02-22,0.6662079294683754
2021-02-19,0.6050028070825607
2021-02-18,0.6062960768461096
2021-02-17,0.5953093081174472
2021-02-16,0.6303050431747603
2021-02-15,0.6605630624625978
2021-02-11,0.7096225972376902
2021-02-10,0.730035193066919
2021-02-09,0.7775546909111938
2021-02-08,0.7516562306758154
2021-02-05,0.8092803505533729
2021-02-04,0.7913724208779997
2021-02-03,0.8214722973910444
2021-02-02,0.8130077573160793
2021-02-01,0.8554496743808226
2021-01-29,0.857670465552784
2021-01-28,0.7775751814659517
2021-01-27,0.7960447892426397
2021-01-26,0.7526198438834643
2021-01-25,0.7459163817849003
2021-01-22,0.7086233956139394
2021-01-21,0.7014116712167775
2021-01-20,0.7500195092777603
2021-01-19,0.7937907367959001
2021-01-18,0.8046200841331799
2021-01-15,0.8567178347214035
2021-01-14,0.8485486316000312
2021-01-13,0.9188631083490482
2021-01-12,0.9714510121607385
2021-01-11,1.0202430964379403
2021-01-08,0.727492634910708
2021-01-07,0.6046874836943767
2021-01-06,0.6433408427149554
2021-01-05,0.6941426901881864
2021-01-04,0.6947357277144559
2020-12-31,0.6468683975704782
2020-12-30,0.6168101908191814
2020-12-29,0.6378323872999362
2020-12-28,0.6800696809909748
2020-12-24,0.7050478999290882
2020-12-23,0.7418700808355018
2020-12-22,0.7257099350298594
2020-12-21,0.7740147626444701
2020-12-18,0.8019475286411644
2020-12-17,0.8097564297118018
2020-12-16,0.818714455279548
2020-12-15,0.879756200358946
2020-12-14,0.8102878559073794
2020-12-11,0.8637248308737151
2020-12-10,0.8646636367213492
2020-12-09,0.8733510617100492
2020-12-08,0.9452825653082707
2020-12-07,0.969160152029589
2020-12-04,0.9881355274469596
2020-12-03,1.0327461086898642
2020-12-02,1.1082539203303745
2020-12-01,1.1764206489720763
2020-11-30,1.0780523919781586
2020-11-27,1.1636249890522024
2020-11-26,1.2195087386631898
2020-11-25,1.2429243285743188
2020-11-24,1.1910216541086782
2020-11-23,1.160066844147602
2020-11-20,1.1230580037914335
2020-11-19,1.1757571836338963
2020-11-18,1.2445560946512642
