Date,Volatility
2021-12-31,2.6782166833418146
2021-12-29,2.60748689778163
2021-12-28,3.989792598766689
2021-12-27,4.42135087173245
2021-12-24,6.025169450021716
2021-12-23,3.3492338089118756
2021-12-22,4.088542865352698
2021-12-21,3.737183364184101
2021-12-20,3.846866498026377
2021-12-17,5.176522662384332
2021-12-16,5.503662883673823
2021-12-15,2.4372625602800024
2021-12-14,2.0004942532131924
2021-12-13,3.1263108890908793
2021-12-10,4.089732246133007
2021-12-09,1.8315690866209127
2021-12-08,2.417860071318823
2021-12-07,4.118623622841177
2021-12-06,3.9079982633425008
2021-12-03,6.780471328940774
2021-12-02,12.237146485948013
2021-12-01,4.4988406710309405
2021-11-29,4.714095244994995
2021-11-26,3.134869888335513
2021-11-25,2.7450499728608504
2021-11-24,5.271921815559852
2021-11-23,1.6845563782187358
2021-11-22,2.152227919084675
2021-11-19,2.949164388815354
2021-11-18,1.9374244673163863
2021-11-17,2.0511458672833824
2021-11-16,2.770724502159854
2021-11-15,2.8475634784637402
2021-11-12,3.076657857498338
2021-11-11,3.7134466648757405
2021-11-10,2.951140331519939
2021-11-09,3.7949394497618982
2021-11-08,6.199239193610235
2021-11-05,2.3932728630671876
2021-11-04,4.0423533940583765
2021-11-03,3.530678065147587
2021-11-02,5.4342571737630205
2021-10-29,3.914729847534013
2021-10-28,2.262234419594891
2021-10-27,2.7572476525690113
2021-10-26,4.0740240736140985
2021-10-25,1.9689549774375357
2021-10-22,1.7055323587865407
2021-10-21,2.101772477619726
2021-10-20,2.5325958353717133
2021-10-19,2.110677113603695
2021-10-18,3.079476868901295
2021-10-15,5.51288328208191
2021-10-14,3.653339503870165
2021-10-13,4.837088260395756
2021-10-12,10.141570215277229
2021-10-11,3.6759874523254314
2021-10-08,5.5722796741624805
2021-10-07,3.6616351468052803
2021-10-06,1.8409818462681904
2021-10-05,2.2830621986788384
2021-10-04,2.327185684142758
2021-10-01,2.07939088799988
2021-09-30,2.9978869412317737
2021-09-29,3.8788829766128856
2021-09-28,1.6375241270464103
2021-09-27,2.1528456363114428
2021-09-24,1.8451047069913877
2021-09-23,1.804578844958596
2021-09-22,2.33887271007272
2021-09-21,3.599224932159007
2021-09-20,3.700090779576193
2021-09-17,4.352192001815532
2021-09-16,2.826493783289125
2021-09-15,2.938760738773432
2021-09-14,1.7998751732398848
2021-09-13,2.5743433742547284
2021-09-10,2.210979429087146
2021-09-09,2.2768441590044524
2021-09-08,2.306304533661981
2021-09-07,2.3892783674124467
2021-09-06,3.423067058993358
2021-09-03,3.1501265100792346
2021-09-02,4.157455144740633
2021-09-01,3.6760554670959062
2021-08-31,3.036685436712257
2021-08-27,3.5236955853569296
2021-08-26,7.159503231371438
2021-08-25,4.636223171970565
2021-08-24,3.5380653990285786
2021-08-23,5.059231207777342
2021-08-20,3.8772045417380645
2021-08-19,6.719884352547021
2021-08-18,6.0003899638537135
2021-08-17,11.207672542640214
2021-08-16,12.538283296781279
2021-08-13,5.951478013727427
2021-08-12,2.7094758948480924
2021-08-11,2.5970165317860157
2021-08-10,4.70792368891349
2021-08-09,2.303325311153285
2021-08-06,3.48577433299362
2021-08-05,4.283396046879299
2021-08-04,7.589430534094901
2021-08-03,10.374532836671637
2021-08-02,11.93389039531378
2021-07-30,3.1188926492283615
2021-07-29,4.970876843326456
2021-07-28,8.339902359188592
2021-07-27,8.12245255427116
2021-07-26,4.270854649373929
2021-07-23,5.700967857132442
2021-07-22,6.151763848201005
2021-07-21,3.0139437158502957
2021-07-20,5.9256115942231
2021-07-19,3.541658173553053
2021-07-16,5.890162198138051
2021-07-15,3.6203382722085475
2021-07-14,6.376800656502968
2021-07-13,4.328651075220595
2021-07-12,4.8185737030529
2021-07-09,2.23781704459068
2021-07-08,3.144853210820381
2021-07-07,2.843529946568956
2021-07-06,2.2676989624873176
2021-07-05,2.559274070152946
2021-07-02,3.325021713144568
2021-07-01,3.2252122170000375
2021-06-30,1.8310554587623549
2021-06-29,2.1685592902599744
2021-06-28,3.329969982451985
2021-06-25,2.5350960586580924
2021-06-24,2.711862437461108
2021-06-23,2.566218829455304
2021-06-22,2.4677662287354427
2021-06-21,3.1142857305225427
2021-06-18,4.565719966564288
2021-06-17,1.9179096570849627
2021-06-16,3.005711399661235
2021-06-15,1.7719299028847488
2021-06-14,2.364729607736834
2021-06-11,2.873362376421029
2021-06-10,4.592251441564212
2021-06-09,2.7815344719473734
2021-06-08,2.905269115051403
2021-06-07,3.305030398529729
2021-06-04,5.4736041297694875
2021-06-03,10.387635550062463
2021-06-02,3.116644475670096
2021-06-01,5.17386363783524
2021-05-31,7.456224517794814
2021-05-28,16.46618947004749
2021-05-27,7.456324802454842
2021-05-26,2.298205771903031
2021-05-25,2.6249497283538625
2021-05-24,2.0191212185037073
2021-05-21,3.25669203045118
2021-05-20,2.8201354503639253
2021-05-18,2.153901865988135
2021-05-17,3.0807092524768374
2021-05-14,5.172398130745274
2021-05-12,2.023476541042103
2021-05-11,3.287329353947707
2021-05-10,2.332756912156516
2021-05-07,2.435923218634178
2021-05-06,3.74134348588546
2021-05-05,2.3824036860384386
2021-05-04,3.2757192370978006
2021-05-03,6.46858241731663
2021-04-30,3.0070851941159127
2021-04-29,5.7372503706840945
2021-04-28,2.501301863108729
2021-04-27,1.9104760107463181
2021-04-26,2.8274155230988685
2021-04-23,2.607593962227997
