Date,Volatility
2021-12-31,1.0670598207011546
2021-12-30,1.1235699436123767
2021-12-29,1.1141975568491989
2021-12-28,1.4606642867944752
2021-12-27,1.0361967080990413
2021-12-24,1.3659190619783586
2021-12-23,1.1935549510975196
2021-12-22,1.0637639804851013
2021-12-21,1.169979719698873
2021-12-20,1.459341370998018
2021-12-17,1.057873077092587
2021-12-16,1.0523477535138854
2021-12-15,1.3632147729159565
2021-12-14,1.1270461107576204
2021-12-13,1.3172252961875495
2021-12-10,1.1867392244090378
2021-12-09,1.11053831763513
2021-12-08,1.2638620870790171
2021-12-07,1.4977788593313288
2021-12-06,1.0967150507530372
2021-12-02,1.4605239269995844
2021-12-01,1.0900309010278384
2021-11-30,1.0705382785757083
2021-11-29,1.149364772114329
2021-11-26,1.1436896090464768
2021-11-25,1.0504363892516742
2021-11-24,1.1283054067683398
2021-11-23,1.0456645155243343
2021-11-22,1.0545926132643313
2021-11-19,1.0680449474308698
2021-11-18,1.0668288974480356
2021-11-17,1.0299180536677495
2021-11-16,1.2016971029907229
2021-11-15,1.3038469138324038
2021-11-12,1.0791039410387246
2021-11-11,1.0965106283999848
2021-11-10,1.2986268916238795
2021-11-09,1.0991772427207218
2021-11-08,1.0318491992266834
2021-11-05,1.1752227398597936
2021-11-03,1.1042828261222672
2021-11-02,1.8988076822177689
2021-11-01,1.108057242836258
2021-10-29,1.4319102708921443
2021-10-28,1.0601548963513279
2021-10-27,1.1199506135680357
2021-10-26,1.0416545901838135
2021-10-25,1.0927936520246293
2021-10-22,1.3957876961781222
2021-10-21,1.0317575956662177
2021-10-20,1.171366186288214
2021-10-18,1.1271352456181392
2021-10-15,1.172437345575335
2021-10-14,1.3291297652910736
2021-10-13,1.2884199341202949
2021-10-12,1.1656586060970848
2021-10-11,1.072313904234433
2021-10-08,1.0456121898545967
2021-10-07,1.7135803288774216
2021-10-06,1.1941777031777694
2021-10-05,1.0723144075122633
2021-10-04,1.2996915068360744
2021-10-01,1.275058388617426
2021-09-30,1.0327128153812957
2021-09-29,1.3525965698816889
2021-09-28,1.036563716091187
2021-09-27,1.1758007763505927
2021-09-24,1.2525319633672825
2021-09-23,1.0696895029636277
2021-09-22,1.0585547565435858
2021-09-21,1.5060153608941445
2021-09-20,1.1935300918361138
2021-09-17,1.0407556051674671
2021-09-15,1.355145496382975
2021-09-14,1.1638580147704054
2021-09-13,1.0834734367672643
2021-09-10,1.3869372112603142
2021-09-09,1.3452411423225883
2021-09-08,1.0521470037073852
2021-09-07,1.1908065203041978
2021-09-06,1.1595856471408688
2021-09-03,1.117534097914588
2021-09-02,1.3184046350183158
2021-09-01,1.2591317249773772
2021-08-30,1.0919668108160787
2021-08-27,1.3364806961970586
2021-08-26,1.2332131228304517
2021-08-25,1.8545141407442616
