Date,Volatility
2021-12-31,1.4984175967823827
2021-12-30,1.5349192294255611
2021-12-29,1.5904838125230183
2021-12-28,1.5577335511470345
2021-12-27,1.625120796673247
2021-12-24,1.6812232903187616
2021-12-23,1.749695384261419
2021-12-22,1.835760181734773
2021-12-21,1.9071701732006932
2021-12-20,1.7329211920754988
2021-12-17,1.75989754378298
2021-12-16,1.818099981364704
2021-12-15,1.9012219102892938
2021-12-14,1.9988618580863051
2021-12-13,2.061524577945003
2021-12-10,2.1618650314391643
2021-12-09,2.259136598826737
2021-12-08,2.3781794835360035
2021-12-07,2.471593080550683
2021-12-06,2.5884105446275014
2021-12-03,2.727384118185211
2021-12-02,2.8810257780053643
2021-12-01,2.67694264875551
2021-11-30,1.9270650440671575
2021-11-29,1.6585790015227835
2021-11-26,1.057292755286659
2021-11-25,1.0768612403424223
2021-11-24,1.1096372836164499
2021-11-23,1.1164620148224869
2021-11-22,1.1494441792563581
2021-11-19,1.1806463574666322
2021-11-18,1.2197725408544573
2021-11-17,1.2528789368691349
2021-11-16,1.2987218957096565
2021-11-15,1.322967188174057
2021-11-12,1.3518967305556817
2021-11-11,1.4005223186076627
2021-11-10,1.4250087788495935
2021-11-09,1.393295963313338
2021-11-08,1.365683076435679
2021-11-05,1.3222981322423053
2021-11-03,1.3347158988437304
2021-11-02,1.3564546894237943
2021-11-01,1.3264932290602167
2021-10-29,1.3704350171618127
2021-10-28,1.377504755938758
2021-10-27,1.4019273406377486
2021-10-26,1.4606858091464483
2021-10-25,1.5208653323648518
2021-10-22,1.542609257554756
2021-10-21,1.5916487862892796
2021-10-20,1.6644203693111248
2021-10-19,1.6396251084775315
2021-10-18,1.7163657251827984
2021-10-15,1.7879101822332955
2021-10-14,1.8665871647059578
2021-10-13,1.635173029054022
2021-10-12,1.710940102277674
2021-10-11,1.7932389711985843
2021-10-08,1.8621217448227583
2021-10-07,1.911320974634251
2021-10-06,1.9724527577639543
2021-10-05,1.9938731689984213
2021-10-04,1.8648085012304625
2021-10-01,1.724162677041758
2021-09-30,1.7839628663896872
2021-09-29,1.8685631593221352
2021-09-28,1.8699546964768783
2021-09-27,1.710669784512952
2021-09-24,1.746301503647826
2021-09-23,1.6917464873266541
2021-09-22,1.7247378270434301
2021-09-21,1.729818021939383
2021-09-20,1.6388465307664646
2021-09-17,1.7097443633362743
2021-09-16,1.7875567325280481
2021-09-15,1.7846597226221643
2021-09-14,1.8679731486290392
2021-09-13,1.8532690102228002
2021-09-10,1.8294668231059779
2021-09-09,1.920092463319525
2021-09-08,1.7374989165800516
2021-09-07,1.8146498975321883
2021-09-06,1.8596161687204964
2021-09-03,1.947397480898602
2021-09-02,2.04746487559565
2021-09-01,1.9946476094730121
2021-08-31,1.7060956166420311
2021-08-30,1.7121395334639016
2021-08-27,1.6317548780237334
2021-08-26,1.7085480603651433
2021-08-25,1.7910136980187392
2021-08-24,1.8163506497321442
2021-08-23,1.8628084865014598
2021-08-20,1.9203393441503211
2021-08-19,1.6622522854938182
2021-08-18,1.715513929806009
2021-08-17,1.6571453149971351
2021-08-16,1.6564460412513875
2021-08-13,1.6756012009915628
2021-08-12,1.7554303339580346
2021-08-11,1.7049785082335311
2021-08-10,1.6374923720800172
2021-08-06,1.7149431144959701
2021-08-05,1.7851448938605794
2021-08-04,1.689676329048021
2021-08-03,1.7417400860827297
2021-08-02,1.819486628866583
2021-07-30,1.8757716536969797
2021-07-29,1.7318257632657856
2021-07-28,1.8158380109152055
2021-07-27,1.9064037854633864
2021-07-26,1.9465524165479426
2021-07-23,2.045309430524058
2021-07-22,1.9144647530987715
2021-07-21,2.005043033013881
