Date,Volatility
2021-12-30,1.3908361108705005
2021-12-29,0.9016973127693496
2021-12-28,0.9976460023397464
2021-12-27,1.3758720075016038
2021-12-24,1.8588010247166107
2021-12-23,1.5244457787253691
2021-12-22,2.1444711499884592
2021-12-21,3.165518997269678
2021-12-20,1.6679253032473842
2021-12-17,2.427101152209673
2021-12-16,1.1520908662916507
2021-12-15,0.996258380503561
2021-12-14,1.2212366132848134
2021-12-13,1.3172165812217547
2021-12-09,1.8972768089321739
2021-12-08,2.523937603500934
2021-12-07,1.5898052249776933
2021-12-03,2.1879106748876027
2021-12-02,3.3008349693105905
2021-12-01,3.431797190445565
2021-11-30,3.623528914613289
2021-11-29,4.204777986026256
2021-11-26,0.6869134081638105
2021-11-25,0.743427021944264
2021-11-24,0.8295475173889637
2021-11-23,0.8668809287894521
2021-11-22,0.9893438344979363
2021-11-19,0.8409341557732153
2021-11-18,0.656358128790043
2021-11-17,0.7787764018552883
2021-11-16,0.7106745276565354
2021-11-15,0.6075836940679878
2021-11-12,0.6631604114080998
2021-11-11,0.7541507202095312
2021-11-10,0.8944443897959707
2021-11-09,0.9075337711854657
2021-11-08,1.1787936096313034
2021-11-05,1.6728116982790318
2021-11-04,1.0808325963280114
2021-11-03,1.0158432026432804
2021-11-02,1.3221980667567574
2021-11-01,0.8005407313440354
2021-10-29,1.0138195496277607
2021-10-28,1.2565478541321886
2021-10-27,0.9823970169342523
2021-10-26,1.37154653934385
2021-10-25,1.1176893711070244
2021-10-21,1.3561535428473626
2021-10-20,1.6936097797470657
2021-10-19,0.8690752716404624
2021-10-18,0.8766912568042933
2021-10-15,1.0235020622486422
2021-10-14,1.3331868665922935
2021-10-12,1.185365082093243
2021-10-11,1.2633397392088592
2021-10-08,1.6827429620975756
2021-10-07,1.1263775846998507
2021-10-06,1.3239338119751203
2021-10-05,1.2388617519946474
2021-10-04,1.063833507767124
2021-10-01,1.5261515971272512
2021-09-30,0.9375994725270983
2021-09-29,1.2681284283074648
2021-09-28,1.7117036143097462
2021-09-27,1.5953243260063905
2021-09-23,1.5143315769782024
2021-09-22,2.121402447324808
2021-09-21,2.6832177000172504
2021-09-20,1.0199282223186283
2021-09-17,0.856286286290596
2021-09-16,1.040572859314178
2021-09-15,1.3866203062184639
2021-09-14,0.9467885459525199
2021-09-13,1.2300004770094808
2021-09-10,1.5683513628340844
2021-09-09,1.1260502870588576
2021-09-08,1.5582844736432877
2021-09-07,0.9210269403771004
2021-09-06,1.1546364991884204
2021-09-03,1.661140720800948
2021-09-02,1.3516400383897476
2021-09-01,1.7388698961022706
2021-08-31,2.5678615114663055
2021-08-30,1.3957254129111716
2021-08-27,1.4208162883695077
2021-08-26,2.077073547699229
2021-08-25,2.2027781349564513
2021-08-24,3.2965061239835665
2021-08-23,1.3480170166577912
2021-08-20,1.3692143602471245
2021-08-19,1.3597589817182711
2021-08-18,1.580494776176169
2021-08-17,1.178755145671829
2021-08-16,1.4480520960299055
2021-08-13,1.7476685212916716
2021-08-11,1.7079476713083945
2021-08-10,2.34420313697971
2021-08-09,1.8024770271268546
2021-08-06,2.3474227364409623
2021-08-05,1.4877538532233068
2021-08-04,1.9378135468396704
2021-08-03,1.5069532264069383
2021-08-02,1.968972617638865
2021-07-30,1.2559531107144177
2021-07-29,1.5559384019905829
2021-07-27,1.665413365368602
2021-07-23,1.8347022956765375
2021-07-22,1.8419585785929573
2021-07-21,2.4268283287473333
2021-07-20,2.1944096452195696
2021-07-19,1.2434022802704439
2021-07-16,1.5169813937667949
2021-07-15,1.9287150304766822
2021-07-14,2.6687056098488657
2021-07-13,2.0728548541663794
2021-07-12,2.7936066967088538
2021-07-09,3.9075041768949794
2021-07-08,2.0270639924179643
2021-07-07,1.588260003579661
2021-07-06,1.3422224452781462
2021-07-05,1.9091464511313463
2021-07-02,1.048032815598274
2021-07-01,1.1462932591980735
2021-06-30,1.4476856041882458
2021-06-29,0.920389288042836
2021-06-28,0.9994569229856498
2021-06-25,1.2094695508336355
2021-06-24,1.2433157683894105
2021-06-23,1.156132808027321
2021-06-22,1.6074449428104072
2021-06-21,1.067574411419359
2021-06-18,1.1994935285989072
2021-06-17,1.066806637246627
2021-06-16,1.5115453678101247
2021-06-15,1.093882491919336
2021-06-14,1.400365846079095
2021-06-11,1.0724650659781714
2021-06-10,1.536902457637585
2021-06-09,0.8453514300950529
2021-06-08,1.0979971577894687
2021-06-07,1.5338561058657767
2021-06-04,1.8703104088422806
2021-06-02,2.87713576242127
2021-06-01,1.5725755624968718
2021-05-31,1.366784321256804
2021-05-28,1.9908115888317757
2021-05-27,1.9406992402157992
2021-05-25,0.8575984087571947
2021-05-24,1.1042257581380008
2021-05-21,1.4853515077570243
2021-05-20,1.5576009214445625
2021-05-19,2.173204815777193
2021-05-18,1.3844751596135707
2021-05-17,1.912611993267758
2021-05-14,2.9944874799732153
2021-05-13,1.520518115379387
2021-05-12,1.773875947426012
2021-05-11,1.9033361086929215
2021-05-10,2.747201310623022
2021-05-07,3.5875993705804543
2021-05-06,4.10555143189627
2021-05-05,1.6281677603585487
2021-04-30,1.9866259796596817
2021-04-29,2.0834192598698937
2021-04-28,1.112706297808341
2021-04-27,1.5367206642114857
2021-04-26,2.145313836628207
2021-04-23,1.8096741353564554
2021-04-22,1.508574369580226
2021-04-21,2.12812888266032
2021-04-20,3.24955756254897
2021-04-19,2.173065123674105
